#X_ITRS,Y_ITRS,Z_ITRS
-2037134.8008879498,-4488664.104715706,4036710.1005982202
-2031394.0176218718,-4481676.0427955715,4047289.677698852
-2030879.128484282,-4489527.739354488,4038890.171158782
-2038588.3476816928,-4481196.069732934,4044216.5785741587
-2039935.200382632,-4483135.340109581,4041403.9379415456
-2039434.8437318946,-4482174.27328938,4042714.1518762875
-2030518.9792908018,-4489236.2990195155,4039391.8473816826
-2044118.7034652971,-4482279.083553241,4040253.3016588027
-2036812.4103936786,-4488770.609848415,4036754.0937472116
-2029458.7934019035,-4486792.864983726,4042616.8425897565
-2031221.256250687,-4487234.172466221,4041247.7604997917
